satellite_img_name,BD09 coordinate,WGS84 coordinate,carbon_emissions (ton),population (unit),gdp (million yuan),caption,streetview_img_names
Beijing/16_12688_4744_s.jpg,"(12688,4744)","(40.13553528408611, 116.712451160727)",476.0698,1142,10669.913,"The image is a satellite view of a city with a large highway running through it; The highway is surrounded by buildings, and there are several cars visible on the road; The city is densely populated, with numerous houses and buildings lining the streets; The image provides a clear view of the urban landscape, showcasing the interconnectedness of the city's infrastructure and the various transportation options available.","28673_116.712899,40.137306_201310_94.62.jpg, 28674_116.718584,40.137387_201310_91.87.jpg"
Beijing/16_12633_4728_s.jpg,"(12633,4728)","(40.02247139549316, 116.20652549750741)",648.8563,180,18819.361,"The image features a satellite view of a mountainous area with a road cutting through it; The road is surrounded by trees and mountains, creating a picturesque landscape; There are several cars visible on the road, indicating that it is a popular route for travelers; The cars are scattered along the road, with some closer to the foreground and others further in the background; The overall scene captures the beauty of nature and the human presence in the form of transportation.","45056_116.213788,40.028047_201307_177.64.jpg, 45033_116.214795,40.027569_201307_59.12.jpg, 45032_116.21016,40.024311_201307_242.08.jpg"
Beijing/16_12648_4716_s.jpg,"(12648,4716)","(39.937549328869856, 116.34450522384003)",4590.432,25203,10000.0,"The image is a bird's eye view of a large city, featuring a mix of urban and natural elements; The city is filled with numerous buildings, including skyscrapers, and a highway that cuts through the area; The city is surrounded by trees, providing a touch of nature to the urban landscape.There are several cars and trucks on the highway, indicating that the city is bustling with activity; The image captures the essence of a thriving metropolis with a balance of urban development and green spaces.","37476_116.352336,39.942909_202003_67.73.jpg, 37521_116.353587,39.943524_201901_249.48.jpg, 38999_116.348336,39.943142_201901_177.73.jpg"
Beijing/16_12640_4739_s.jpg,"(12640,4739)","(40.100223147303375, 116.27091603646264)",1082.4958,2054,9380.946,"The image is a bird's eye view of a city, featuring a large building with a clock tower and a traffic circle nearby; The traffic circle is surrounded by several cars, with some parked and others moving through the area; The cityscape is filled with various buildings, including apartment buildings and other structures; The scene captures the bustling nature of the city and the interconnectedness of its infrastructure.","51350_116.272404,40.100838_201901_333.4.jpg, 51360_116.279917,40.10711_202003_133.34.jpg, 51408_116.27516,40.103358_201903_159.6.jpg"
Beijing/16_12619_4695_s.jpg,"(12619,4695)","(39.788679822005605, 116.07774441959697)",210.3847,168,1609.9297,"The image features a snowy landscape with a large body of water, possibly a lake or a river, in the middle of it; The water is frozen, and the surrounding area is covered in snow; The scene is captured from an aerial view, providing a clear perspective of the vast, snow-covered terrain.",
Beijing/16_12651_4698_s.jpg,"(12651,4698)","(39.80996682568064, 116.37210116910654)",961.604,9123,36111.55,"The image is a bird's eye view of a city, featuring a large park with a green field in the middle; The park is surrounded by several buildings, including apartment buildings and a hotel; The city is densely populated, with numerous cars and trucks visible on the streets; There are also a few boats in the water, adding to the bustling atmosphere of the city; The image captures the essence of urban life, with a mix of green spaces and infrastructure.",
Beijing/16_12684_4700_s.jpg,"(12684,4700)","(39.82415447131136, 116.6756565670383)",247.71504,1402,1376.9104,"The image depicts a large city with a mix of residential and industrial buildings; The city is situated on a hillside, and the buildings are spread out across the area; There are several cars and trucks driving on the streets, indicating that the city is active and bustling; A train can be seen passing through the city, adding to the transportation options available; The city is surrounded by a beautiful landscape, with trees and a river nearby, providing a pleasant environment for the residents.",
Beijing/16_12638_4726_s.jpg,"(12638,4726)","(40.00832510584011, 116.25251873961828)",1475.9529,3419,10000.9,"The image is an aerial view of a large city with a mix of residential and industrial buildings; There are several buildings with red roofs, which are likely part of the industrial area; The city is situated near a river, and the buildings are spread out across the landscape.In addition to the buildings, there are multiple cars and trucks visible on the streets, indicating that the city is bustling with activity; The presence of these vehicles suggests that the city is well-connected and has a thriving transportation system.","43924_116.261205,40.01281_201902_358.37.jpg, 43923_116.261338,40.008499_201706_143.03.jpg"
Beijing/16_12674_4697_s.jpg,"(12674,4697)","(39.80287189578841, 116.58367008281655)",394.86627,492,5224.03,"The image is a bird's eye view of a city, featuring a large metropolitan area with numerous buildings and streets; The city is situated near a river, which adds to its charm and beauty; The aerial view captures the essence of the city's layout, with various buildings and streets spread across the area.There are several cars and trucks visible in the image, indicating that the city is bustling with activity; Some of the cars are parked or moving along the streets, while others are situated near the river; The overall scene showcases the urban landscape and the interconnectedness of the city","27301_116.584279,39.80503_201601_106.84.jpg"
Beijing/16_12682_4716_s.jpg,"(12682,4716)","(39.937549328869856, 116.65725927019395)",1227.703,966,6243.8403,"The image is an aerial view of a city with a large building situated in the middle of it; The building is surrounded by a parking lot, and there are several cars parked in the area; The city is also home to a large number of traffic lights, with at least 14 visible in various locations throughout the scene; These traffic lights help manage the flow of vehicles and pedestrians in the city.","38281_116.657836,39.938797_202301_83.81.jpg, 38260_116.657503,39.938064_202301_19.1.jpg, 38323_116.661181,39.939248_202301_256.18.jpg, 38318_116.664773,39.940038_202301_70.36.jpg"
Beijing/16_12642_4733_s.jpg,"(12642,4733)","(40.05782418747476, 116.28931333330698)",1536.0322,25231,26834.152,"The image depicts a large, open field with a vast array of solar panels covering the ground; The solar panels are arranged in a grid-like pattern, covering the entire field; The field is situated next to a road, and there are several cars parked along the road, indicating that it is a busy area; The presence of solar panels suggests that this location is likely a solar farm or a site for renewable energy production.","46044_116.294942,40.059279_201707_336.57.jpg, 46197_116.289734,40.063004_201902_241.2.jpg, 46203_116.297193,40.06012_201905_156.99.jpg, 46093_116.293996,40.059617_201902_159.44.jpg"
Beijing/16_12621_4733_s.jpg,"(12621,4733)","(40.05782418747476, 116.09614171644132)",184.68768,290,4224.2866,"The image features a scenic landscape with a winding road that cuts through a mountainous area; The road is surrounded by a lush green forest, creating a picturesque view; The road is situated in a valley, and the mountains provide a stunning backdrop for the scene.There are several cars visible on the road, indicating that it is a popular route for travelers; The cars are scattered along the road, with some closer to the foreground and others further in the distance; The combination of the road, forest, and mountains creates a serene and captivating atmosphere.","45597_116.102269,40.059509_201308_338.8.jpg"
Beijing/16_12654_4737_s.jpg,"(12654,4737)","(40.086093117475535, 116.39969711437307)",1089.2501,5515,11287.497,"The image is a bird's eye view of a large city with a mix of residential and industrial buildings; The city is situated on a hill, and the buildings are spread out across the area; There are several cars and trucks visible on the streets, indicating that the city is bustling with activity; The sky is blue, adding to the overall aesthetic of the scene; The city is surrounded by a park, which provides a green space for residents and visitors to enjoy; The park is located near the industrial area, creating a balance between urban development and green spaces.","51048_116.407646,40.088533_201601_355.73.jpg, 50757_116.407403,40.087961_201706_7.76.jpg, 51089_116.406808,40.091982_201601_176.11.jpg, 50971_116.407002,40.091217_201601_175.16.jpg, 50951_116.40131,40.087345_201902_263.62.jpg, 51079_116.406536,40.088797_201308_6.34.jpg, 51014_116.407338,40.089839_201601_356.78.jpg"
Beijing/16_12630_4706_s.jpg,"(12630,4706)","(39.866699692745854, 116.17892955224089)",725.3593,1137,36111.55,"The image depicts a large, open field with a mix of grass and dirt, situated near a highway; The field is bordered by a forest on one side and a parking lot on the other; There are several cars parked in the parking lot, with some closer to the field and others further away; The highway runs through the middle of the scene, connecting the parking lot and the forest; The overall scene gives off a sense of a rural or semi-rural area with a mix of natural and human-made elements.","21053_116.186935,39.868345_201308_146.7.jpg, 14735_116.180364,39.867376_201308_190.26.jpg, 14757_116.187147,39.868629_201308_326.96.jpg, 21059_116.182566,39.872757_201308_305.4.jpg, 14758_116.182786,39.872484_201308_305.8.jpg, 14734_116.180555,39.867722_201308_10.01.jpg, 21052_116.18262,39.872238_201308_38.74.jpg, 14751_116.18503,39.870842_201308_320.18.jpg"
Beijing/16_12674_4692_s.jpg,"(12674,4692)","(39.767386176803136, 116.58367008281655)",247.96086,970,5979.047,"The image depicts a large, open field with a soccer field in the middle of it; The field is surrounded by a mix of trees and buildings, creating a picturesque setting; There are several cars parked around the field, likely belonging to the people who are enjoying the outdoor activities; The scene also includes a few benches placed near the field, providing a place for spectators to sit and watch the games.","26761_116.591369,39.773926_201601_276.99.jpg, 26760_116.585547,39.77378_201601_251.97.jpg, 26778_116.586935,39.774285_201601_251.65.jpg"
Beijing/16_12645_4735_s.jpg,"(12645,4735)","(40.07196013078812, 116.3169092785735)",1469.7893,16142,15241.099,"The image is a satellite view of a city, featuring a large building with a clock tower; The building is situated in a busy area with several cars and trucks parked and moving around; There are at least 13 cars and 3 trucks visible in the scene, with some parked near the building and others driving on the streets; The cityscape also includes a bridge and a train, indicating the presence of various modes of transportation; The overall scene captures the bustling nature of the city and its surrounding infrastructure.","46652_116.323476,40.074603_201308_171.55.jpg, 46651_116.322627,40.077472_202003_341.64.jpg, 46653_116.317664,40.074865_201903_159.56.jpg, 46654_116.323294,40.076599_201903_245.8.jpg, 46658_116.320935,40.076176_202003_247.01.jpg, 46638_116.321773,40.076572_202003_247.05.jpg"
Beijing/16_12651_4734_s.jpg,"(12651,4734)","(40.064892528695054, 116.37210116910654)",1180.507,7176,10000.0,"The image is a bird's eye view of a city, featuring a large building surrounded by other buildings; The city is situated on a hill, and the aerial view provides a clear perspective of the urban landscape; The scene includes several cars and trucks scattered throughout the area, indicating that the city is bustling with activity; The presence of multiple cars and trucks suggests that the city is well-connected and has a thriving transportation system.","46541_116.376453,40.069972_201902_56.64.jpg, 46512_116.378703,40.065634_201903_267.84.jpg"
Beijing/16_12633_4727_s.jpg,"(12633,4727)","(40.015398620127094, 116.20652549750741)",656.2283,103,4683.7837,"The image features a satellite view of a mountainous area with a winding road cutting through it; The road is surrounded by trees and mountains, creating a picturesque landscape; The road appears to be a dirt road, which adds to the rugged and natural atmosphere of the scene; The image captures the essence of nature and the beauty of the mountainous terrain.","44009_116.212042,40.018615_201307_169.24.jpg, 44903_116.209419,40.019084_201307_270.87.jpg, 44904_116.213451,40.016316_201307_197.64.jpg"
Beijing/16_12634_4711_s.jpg,"(12634,4711)","(39.90213374131235, 116.21572414592958)",2305.8726,12076,10000.0,"The image is an aerial view of a city with a large number of buildings, including apartment buildings and a school; The buildings are situated on a hillside, creating a picturesque urban landscape; The city is bustling with activity, as there are numerous cars and trucks driving on the streets, and a few pedestrians walking around; The traffic appears to be moving smoothly, indicating that the city is well-connected and organized; The presence of a school and apartment buildings suggests that the area is a mix of residential and educational facilities, providing various amenities for the residents.","22206_116.222434,39.90613_201901_226.76.jpg, 22205_116.216543,39.906116_202301_89.42.jpg, 22211_116.223727,39.906233_202301_270.02.jpg, 22177_116.216965,39.90267_201901_90.29.jpg, 22155_116.221522,39.902606_201901_92.27.jpg, 22156_116.223598,39.902677_201901_271.2.jpg, 22146_116.216978,39.902532_201901_90.6.jpg, 22171_116.217746,39.902741_201901_270.13.jpg, 22178_116.220943,39.904244_201901_271.25.jpg, 22212_116.217836,39.906217_202301_269.67.jpg, 22170_116.223637,39.902753_201901_269.74.jpg, 22147_116.22287,39.902534_201706_142.04.jpg"
Beijing/16_12635_4716_s.jpg,"(12635,4716)","(39.937549328869856, 116.22492279435176)",1732.2692,9420,10000.0,"The image is an aerial view of a large city with a river running through it; The city is filled with various buildings, including apartment complexes and a shopping mall; The river is surrounded by a park, which is a popular recreational area for the city's residents.There are several cars and trucks visible in the image, indicating that the city is bustling with activity; The presence of a highway nearby suggests that the city is well-connected and accessible for both residents and visitors; The overall scene depicts a lively urban environment with a mix of residential, commercial, and recre","37446_116.228299,39.93932_201902_268.92.jpg, 37458_116.229083,39.939844_201601_89.27.jpg"
Beijing/16_12694_4726_s.jpg,"(12694,4726)","(40.00832510584011, 116.76764305126004)",432.2161,538,193.05048,"The image features a large, open field with a highway running through it; The highway is surrounded by a mix of trees and buildings, creating a picturesque scene; There are several cars visible on the highway, indicating that it is a busy road; The field is also dotted with a few small trees, adding to the natural ambiance of the area.",
Beijing/16_12629_4722_s.jpg,"(12629,4722)","(39.980023660076995, 116.16973090381872)",472.24573,343,0,"The image features a large, mountainous area with a mix of trees and grass; The landscape is characterized by a variety of tree sizes and shapes, with some trees being taller and others shorter; The trees are spread throughout the scene, with some located near the top of the mountain and others closer to the bottom; The mountainside is covered in a lush green forest, creating a picturesque and serene environment.",
Beijing/16_12644_4740_s.jpg,"(12644,4740)","(40.10728705332216, 116.30771063015133)",1178.3104,4590,9651.368,"The image is an aerial view of a large city, featuring a street with a traffic light and a building nearby; The street is lined with trees, providing a pleasant atmosphere; There are several cars parked along the street, and a truck is also visible; The cityscape includes a mix of residential and commercial buildings, showcasing the urban environment; The image also shows a large parking lot, which is likely part of the city's infrastructure to accommodate the vehicles in the area.","51388_116.30914,40.111698_201902_261.94.jpg"
Beijing/16_12690_4703_s.jpg,"(12690,4703)","(39.84543040390844, 116.73084845757134)",238.53893,1362,7299.117,"The image depicts a large, open field with a mix of dirt and grass, situated in a rural area; The field is surrounded by a few buildings, including a house and a barn; There are also some vehicles, such as cars and trucks, parked or driving around the area; The presence of these vehicles suggests that the field may be used for various activities, such as agriculture, recreation, or transportation; The overall scene gives a sense of a rural landscape with a mix of natural and human-made elements.",
Beijing/16_12680_4739_s.jpg,"(12680,4739)","(40.100223147303375, 116.6388619733496)",1343.9513,1921,20307.162,"The image is a bird's eye view of a city, showcasing a large, open parking lot surrounded by several buildings; The parking lot is situated near a busy street, with numerous cars parked and moving around; The cityscape features a mix of buildings, including a large building in the middle and smaller ones on the sides; The scene captures the essence of urban life, with the parking lot serving as a central point for the city's vehicular activity.","49568_116.642316,40.106918_202003_347.94.jpg, 49431_116.640279,40.101405_201706_5.52.jpg, 49576_116.642664,40.102421_201706_352.41.jpg, 49567_116.643855,40.101231_202003_347.83.jpg"
Beijing/16_12665_4714_s.jpg,"(12665,4714)","(39.92338530941099, 116.50088224701699)",2337.552,20758,10000.0,"The image is a satellite view of a city, featuring a large metropolitan area with numerous buildings and streets; The city is densely populated, with many tall buildings and apartment complexes; The streets are lined with cars, and there are traffic lights scattered throughout the area, ensuring smooth traffic flow; The cityscape is characterized by a mix of residential and commercial buildings, showcasing the urban landscape of the city.","37968_116.509144,39.930258_201902_270.03.jpg, 37903_116.505328,39.924581_201902_269.05.jpg, 37970_116.501894,39.930196_201902_90.2.jpg, 37959_116.509726,39.927343_202212_274.64.jpg"
Beijing/16_12689_4698_s.jpg,"(12689,4698)","(39.80996682568064, 116.72164980914917)",164.96309,662,2888.2212,"The image depicts a large, empty parking lot situated in a desert-like area; The lot is surrounded by a fence and is situated near a road; The parking lot is filled with numerous cars parked in various positions, creating a sense of emptiness in the scene; The cars are dispersed throughout the lot, with some closer to the fence and others further away; The overall atmosphere of the image suggests a deserted or abandoned location.",
Beijing/16_12617_4720_s.jpg,"(12617,4720)","(39.965868504443485, 116.05934712275263)",553.6569,71,0.9595821,"The image is a satellite photo of a mountainous region with a large, snow-covered mountain in the background; The mountain is surrounded by a forest of trees, which are scattered throughout the scene; The photo captures the beauty of the mountain range and the natural landscape.",
Beijing/16_12629_4715_s.jpg,"(12629,4715)","(39.930467688421295, 116.16973090381872)",1720.857,11064,10000.0,"The image is a satellite view of a city, featuring a large park with a soccer field in the middle of it; The park is surrounded by several buildings, including apartment buildings and houses; The city is densely populated, with many cars and trucks visible on the streets; There are numerous traffic lights scattered throughout the area, ensuring the smooth flow of traffic; The image captures the essence of urban life, with a mix of residential and recreational spaces.","37408_116.173719,39.937455_201706_159.65.jpg, 37414_116.171098,39.937292_201307_60.85.jpg, 37355_116.173233,39.933042_201901_100.3.jpg, 37356_116.171431,39.93363_201901_291.17.jpg, 37357_116.17112,39.934531_201706_262.9.jpg, 37210_116.177312,39.931874_201901_353.97.jpg, 37208_116.172508,39.932175_201706_167.03.jpg"
Beijing/16_12681_4705_s.jpg,"(12681,4705)","(39.85961066804686, 116.64806062177178)",649.99854,1730,8644.387,"The image is an aerial view of a large city with a mix of residential and commercial buildings; The city is situated near a river, and there are several parking lots and roads visible throughout the area; The streets are lined with trees, adding a touch of greenery to the urban landscape.There are numerous cars parked in the parking lots and driving on the roads, indicating a bustling city environment; The presence of a large building and a parking lot suggests that the area is likely a commercial or business district; The overall scene captures the essence of a thriving city with a balance of","15812_116.650887,39.86228_202003_94.32.jpg, 15796_116.653947,39.862457_202003_271.72.jpg, 15698_116.653911,39.862139_202003_89.83.jpg, 15643_116.651869,39.86237_202003_261.26.jpg, 15833_116.655444,39.863338_201901_203.86.jpg, 15806_116.655969,39.862548_201707_269.93.jpg, 15807_116.650078,39.862564_202003_283.33.jpg"
Beijing/16_12615_4717_s.jpg,"(12615,4717)","(39.94463023072649, 116.04094982590827)",209.08902,50,0.5915083,"The image features a snow-covered mountain with a ski slope on its side; The slope is filled with skiers, some of whom are skiing down the mountain, while others are standing at the top, preparing to descend; There are at least 13 people visible in the scene, scattered across the slope, enjoying the winter sport; The skiers are equipped with skis, and the snowy landscape provides a perfect setting for skiing and other winter activities.",
Beijing/16_12650_4729_s.jpg,"(12650,4729)","(40.02954343190868, 116.36290252068437)",2212.7896,8434,10000.0,"The image is a bird's eye view of a golf course with a large body of water, likely a lake, in the middle of it; The golf course is surrounded by a city, as evidenced by the presence of numerous buildings and vehicles; There are several cars and trucks scattered throughout the city, with some parked near the golf course and others driving on the streets; The cityscape is bustling with activity, and the golf course serves as a serene green space amidst the urban environment.","44878_116.363676,40.035193_201902_246.97.jpg, 44825_116.366451,40.029828_201902_166.3.jpg, 44816_116.364719,40.032665_201902_68.44.jpg, 44884_116.370163,40.03496_201902_162.64.jpg, 44826_116.365154,40.035126_201706_347.37.jpg"
Beijing/16_12635_4735_s.jpg,"(12635,4735)","(40.07196013078812, 116.22492279435176)",863.6931,1824,10127.121,"The image depicts a large, open green field with a circular path in the center, surrounded by a parking lot; The field is situated next to a road, and there are several cars parked in the lot; In the background, there are buildings and a fence, indicating that the field is located in an urban area; The scene also features a few people scattered around the area, possibly enjoying the outdoors or attending to their vehicles.","46317_116.229515,40.072269_201307_67.69.jpg, 46318_116.229293,40.072338_201307_249.33.jpg, 50491_116.226834,40.077783_201308_292.14.jpg, 46362_116.228666,40.076241_201307_248.22.jpg, 46344_116.2292,40.072441_201308_158.19.jpg, 46360_116.227779,40.075889_201307_67.84.jpg, 46349_116.229618,40.07437_201308_69.27.jpg, 46347_116.22784,40.075393_201308_340.97.jpg, 46361_116.233435,40.077538_201901_69.79.jpg, 46351_116.226091,40.073765_201307_159.1.jpg"
Beijing/16_12621_4693_s.jpg,"(12621,4693)","(39.77448479643274, 116.09614171644132)",378.66562,1313,8960.163,"The image is a satellite view of a large city, featuring a mix of urban and rural areas; The city is situated near a highway, with several cars visible on the road; The city is surrounded by a lush green field, which adds a touch of nature to the urban landscape; The field is dotted with trees, creating a pleasant contrast between the city and the surrounding environment; The city itself is filled with various buildings, including apartment complexes and other structures; The combination of the highway, city, and green field creates a balanced and harmonious urban landscape.","11364_116.103682,39.778168_201309_232.27.jpg, 11374_116.105013,39.778782_201309_228.04.jpg"
Beijing/16_12684_4707_s.jpg,"(12684,4707)","(39.87378797915706, 116.6756565670383)",825.0175,1969,9169.701,"The image is a bird's eye view of a large city, featuring a school and a park; The school is located in the middle of the city, surrounded by various buildings and streets; The park is situated near the school, providing a green space for the community.There are several cars parked along the streets, and a few people can be seen walking or standing around the area; The cityscape is filled with numerous buildings, including apartment complexes and other structures, creating a bustling urban environment.","16153_116.676519,39.877178_201706_274.37.jpg, 16010_116.680006,39.875327_201901_66.49.jpg, 16154_116.677355,39.880517_201901_53.98.jpg, 16152_116.681942,39.878771_201901_264.18.jpg, 16131_116.681497,39.876679_201706_191.06.jpg, 16129_116.68276,39.874429_201901_322.08.jpg, 16130_116.68168,39.879587_201901_331.57.jpg"
Beijing/16_12689_4711_s.jpg,"(12689,4711)","(39.90213374131235, 116.72164980914917)",632.7523,508,4464.1655,"The image is an aerial view of a city with a large building situated in the middle of it; The building is surrounded by a river, which runs through the city, and a bridge is visible nearby; The city is filled with various vehicles, including cars and trucks, moving along the streets and highways; There are also several traffic lights positioned at different points in the city, helping to manage the flow of traffic; The scene captures the bustling nature of the city and the interconnectedness of its infrastructure.",
Beijing/16_12683_4702_s.jpg,"(12683,4702)","(39.838339164530524, 116.66645791861613)",312.13034,3632,6900.77,"The image depicts a large, open field with a mix of grass and dirt, situated in a rural area; The field is bordered by a few houses and trees, creating a sense of a small town or community; The houses are scattered throughout the area, with some closer to the field and others further away; The field itself is relatively empty, with no people or vehicles visible in the scene; The overall atmosphere of the image is peaceful and serene, with the open space and natural surroundings providing a calm environment.",
Beijing/16_12640_4715_s.jpg,"(12640,4715)","(39.930467688421295, 116.27091603646264)",3618.874,20654,10000.0,"The image is a bird's eye view of a large city, featuring a mix of residential and industrial areas; The city is filled with numerous buildings, including apartment complexes and factories; There are several cars and trucks scattered throughout the city, indicating that it is a bustling urban environment.In addition to the buildings and vehicles, there are a few people visible in the scene, likely going about their daily activities; The city is connected by a network of roads, with multiple cars and trucks navigating the streets; The overall scene captures the essence of a thriving metropolis with","37417_116.279924,39.933626_201505_266.71.jpg, 37428_116.279668,39.93749_202301_261.76.jpg, 37391_116.276574,39.932426_202301_285.56.jpg"
Beijing/16_12644_4711_s.jpg,"(12644,4711)","(39.90213374131235, 116.30771063015133)",3766.6746,10083,10000.0,"The image is a bird's eye view of a city, featuring a large park with a baseball field in the middle of it; The park is surrounded by several buildings, including apartment buildings and a hotel; The baseball field is located near the center of the park, and there are multiple cars parked around the area, indicating that people are visiting the park or attending events; The cityscape is filled with various elements, such as traffic lights, cars, and trucks, which contribute to the bustling urban environment.","22225_116.309005,39.906549_202003_270.55.jpg, 22135_116.315356,39.902844_201602_0.65.jpg, 22134_116.315217,39.902703_202212_359.88.jpg"
Beijing/16_12640_4707_s.jpg,"(12640,4707)","(39.87378797915706, 116.27091603646264)",2120.9226,11907,36111.55,"The image is a bird's eye view of a city, featuring a large field with a baseball diamond in the middle; The field is surrounded by a mix of buildings, including apartment complexes, and a highway; The city is bustling with activity, as numerous cars can be seen driving on the highway and parked along the streets; There are also several traffic lights scattered throughout the area, helping to manage the flow of traffic; The scene captures the essence of urban life, with a recreational space like the baseball field nestled within the cityscape.","21536_116.277521,39.876202_201707_250.38.jpg, 21575_116.276482,39.879456_201902_268.5.jpg, 21548_116.277284,39.878159_201902_269.98.jpg, 21531_116.278783,39.874147_201902_243.59.jpg, 21538_116.274065,39.875321_201902_250.9.jpg"
Beijing/16_12620_4710_s.jpg,"(12620,4710)","(39.89504840835804, 116.08694306801915)",425.69666,503,3800.1318,"The image features a satellite view of a mountainous area with a large, lush green forest covering the landscape; The forest is filled with trees of various sizes, creating a dense and vibrant environment; The mountains are situated in the background, adding to the picturesque scenery; The image captures the beauty of nature and the vastness of the wilderness.",
Beijing/16_12639_4703_s.jpg,"(12639,4703)","(39.84543040390844, 116.26171738804045)",2387.1912,2382,36111.55,"The image depicts a large, open field with a road running through it, surrounded by a mix of trees and buildings; The field is situated near a city, as evidenced by the presence of a highway and a bridge nearby; The area appears to be a mix of agricultural and urban land use, with the road possibly serving as a connection between the two; The field is also home to a few cows, scattered throughout the area, adding a touch of rural life to the scene.",
Beijing/16_12635_4712_s.jpg,"(12635,4712)","(39.90921833582619, 116.22492279435176)",2593.8735,6150,10000.0,"The image is a bird's eye view of a city, featuring a large building surrounded by trees and a parking lot; The building is situated in the middle of the scene, with several cars parked in the parking lot; The parking lot is located on the right side of the building, and the trees are scattered around the area, providing a sense of greenery to the urban landscape; The cityscape is captured in a detailed aerial view, showcasing the architectural features and the layout of the buildings and parking lot.","36582_116.22756,39.911624_201901_349.12.jpg, 36676_116.226733,39.914565_201901_168.53.jpg, 36660_116.225637,39.914703_201706_174.37.jpg, 36595_116.233832,39.911859_201601_36.58.jpg, 36706_116.227689,39.911511_201901_350.42.jpg, 36673_116.226672,39.914417_201901_168.3.jpg, 36705_116.228782,39.915761_202301_272.48.jpg"
Beijing/16_12644_4714_s.jpg,"(12644,4714)","(39.92338530941099, 116.30771063015133)",4178.553,13600,10000.0,"The image is an aerial view of a city with a large building in the center; The building is surrounded by a parking lot and a few cars are visible in the area; There are also a few traffic lights scattered throughout the scene, indicating that the area is well-regulated for traffic; The cityscape features a mix of urban elements, such as the building, parking lot, and traffic lights, creating a bustling atmosphere.","37184_116.316232,39.926836_201902_88.96.jpg, 37185_116.310342,39.926809_201902_91.54.jpg"
Beijing/16_12621_4704_s.jpg,"(12621,4704)","(39.85252090509083, 116.09614171644132)",202.1825,629,2056.315,"The image is an aerial view of a rural area with a mix of green fields and trees; There are several cars parked in a parking lot near the woods, and a truck is also visible in the scene; The area appears to be a mix of residential and recreational spaces, with a road running through the middle of the scene; The presence of the parking lot and the parked vehicles suggests that this location might be a popular spot for outdoor activities or a gathering place for residents.",
Beijing/16_12638_4695_s.jpg,"(12638,4695)","(39.788679822005605, 116.25251873961828)",809.4298,967,2107.9333,"The image features a large body of water, possibly a lake or a river, with a sandy beach area on one side; The beach is situated next to a parking lot, which is filled with numerous cars and trucks; The vehicles are parked in various positions, with some closer to the water and others further away; The scene suggests that this location is a popular spot for people to visit and enjoy the waterfront.","11823_116.260856,39.794691_201505_344.35.jpg, 11161_116.261407,39.792587_201505_164.84.jpg, 10963_116.259856,39.795071_201706_158.72.jpg, 10964_116.259569,39.789477_201308_355.59.jpg"
Beijing/16_12631_4705_s.jpg,"(12631,4705)","(39.85961066804686, 116.18812820066306)",854.64233,1806,36111.55,"The image is a satellite view of a large city with a highway running through it; The highway is surrounded by buildings, including apartment complexes and other structures; There are several cars visible on the highway, indicating that it is a busy road; The city is filled with various buildings, including apartment complexes and other structures, creating a bustling urban environment.","14624_116.190277,39.860003_201308_268.3.jpg, 14752_116.188797,39.866314_201308_146.43.jpg, 14756_116.191421,39.864742_201308_289.27.jpg, 14755_116.195979,39.861538_201308_335.32.jpg, 14606_116.194217,39.863961_201308_305.89.jpg, 14620_116.196322,39.859912_201308_86.17.jpg, 14753_116.193978,39.86378_201308_123.34.jpg, 14609_116.18897,39.859749_201308_87.66.jpg, 14623_116.196163,39.860225_201308_264.68.jpg, 21054_116.191267,39.864517_201308_109.68.jpg, 21055_116.195813,39.861291_201308_154.36.jpg, 14621_116.196203,39.859994_201308_87.36.jpg, 14607_116.189061,39.866511_201308_326.35.jpg"
Beijing/16_12651_4738_s.jpg,"(12651,4738)","(40.09315850201147, 116.37210116910654)",889.10834,5616,13985.676,"The image is an aerial view of a city street with a large building in the background; The street is lined with various vehicles, including cars and trucks, parked along the side of the road; There are also several people scattered throughout the scene, some walking or standing near the vehicles; The overall atmosphere suggests a busy urban environment with a mix of transportation and pedestrian activity.","50993_116.374472,40.100196_202003_260.22.jpg, 50994_116.373023,40.099881_202003_80.35.jpg, 50759_116.374308,40.093303_201308_253.52.jpg"
Beijing/16_12680_4710_s.jpg,"(12680,4710)","(39.89504840835804, 116.6388619733496)",1563.2866,2364,10154.423,"The image is a bird's eye view of a large city, featuring a mix of residential and commercial buildings; The city is densely populated, with numerous houses and apartment buildings scattered throughout the area; There are several cars parked on the streets, and a few trucks can be seen as well; The city is also home to a railway, with a train visible in the middle of the scene; The overall layout of the city is organized and well-structured, showcasing a typical urban environment.","16813_116.644641,39.900032_201901_95.4.jpg, 16816_116.640046,39.900283_201901_92.48.jpg, 16777_116.642258,39.896208_202301_271.97.jpg, 16815_116.645934,39.90008_201901_272.44.jpg, 16781_116.647148,39.898934_202301_260.87.jpg"
Beijing/16_12676_4737_s.jpg,"(12676,4737)","(40.086093117475535, 116.60206737966091)",2037.1747,155,20362.48,"The image is an aerial view of an airport runway with several airplanes parked on the tarmac; There are at least 13 airplanes visible in the scene, with some positioned closer to the foreground and others further away; The airplanes are of various sizes and are likely waiting for takeoff or have recently landed; The runway appears to be well-maintained and organized, accommodating the diverse fleet of aircraft.",
